Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Parking,id,Provincia,Región,rango_baths,rango_dormitorios,rango_parqueos
257064,huechuraba,AvLoslibertadores7400,3,3,120.0,2,11313719,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
159113,lampa,-33.297792-70.871935,3,2,108.0,2,11319142,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
249066,sanjoaquin,VicuñaMackenna/Av.PuntaArenas,6,2,170.0,0,5637341,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
460772,nunoa,GeneralGorostiaga/Ortuzar,6,7,196.0,0,3708149,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
165318,conchali,AlmiranteSilvaPalma/MetroVivaceta/Conchalí,4,2,135.0,1,8147112,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
226039,recoleta,Urmeneta,5,3,220.0,0,7940666,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
80946,lapintana,PabloNerudaponiente11033,3,1,95.0,1,10076538,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
753462,vitacura,GeróninodeAlderete,4,3,350.0,2,8327023,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
997229,lobarnechea,Av.Ladehesa,5,3,250.0,4,10028910,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1042304,lascondes,ValenzuelaPuelma,9,6,300.0,6,7185008,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
288088,penalolen,Antupirencon10Oriente,3,2,130.0,1,5826104,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
660387,lobarnechea,lacienaga,4,5,180.0,2,6786225,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
234903,penaflor,CondominioMiraflores,3,3,90.0,3,9640524,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
70870,sanbernardo,JuanGuzmanCruchaga,3,1,60.0,2,10759131,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
580609,laflorida,Altomacul,5,5,190.0,3,9490434,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
576177,vitacura,Hualtatastabancuraplaza,5,3,160.0,3,11649133,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1054847,lobarnechea,AvenidaPieAndino,4,4,260.0,4,11649091,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
136986,lagranja,VicuñaMackenaconAccesoSur,2,1,60.0,2,11649042,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
87173,sanbernardo,Entreavenidapadrehurtadoypedrosanchodelahoz,3,1,72.0,0,11648918,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
168120,padrehurtado,Villavalledelsol,3,2,90.0,0,11648893,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
1130193,lobarnechea,CaminodelMonasterio,4,5,290.0,5,10054437,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
243767,tiltil,CondominioJardínOriente,3,3,103.0,0,4842547,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
435866,lacisterna,Grancasadeesquina,2,1,120.0,4,4771816,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
418393,penalolen,ViñaCousiño/UrbanTownHouse,3,3,136.0,0,6294821,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1945173,lobarnechea,caminolasbandurrias,7,7,420.0,3,5299772,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
477562,penalolen,Labodeganorte,4,4,200.0,2,9348885,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
211058,renca,LautaroconIgnacioCarreraPinto,8,2,258.0,3,9664376,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
186149,pudahuel,Sanpablo,3,2,68.0,3,6572564,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
236613,cerrillos,AeropuertoPudahuel,5,3,146.0,2,7757100,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
680332,nunoa,TobalabaconMontenegro,5,4,200.0,2,8824931,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
709141,lascondes,ElAlamein/PadreHurtado/Oxford,4,2,100.0,5,9671281,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
966204,lascondes,BilbaoTomásMoro,5,5,280.0,4,9607988,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
664819,providencia,Pocuro/amapolas,6,3,230.0,0,8896934,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
611634,penalolen,Acueducto/Casagrande,5,5,170.0,2,8720773,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
113463,puentealto,Porvenir,4,2,134.0,1,10643336,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1994458,lascondes,Imperdible(losdominicos),7,11,676.0,4,10067299,Santiago,Metropolitana de Santiago,11-15,6-10,6-10
124533,recoleta,Elroble481recoleta,4,1,96.0,0,11319224,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
465374,padrehurtado,Hippus-sectorlasvioletas-padrehurtado,5,4,340.0,13,11114399,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
309806,huechuraba,Casaenventaenhuechurabadentrodecondominio,3,3,116.0,2,11647588,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1662049,colina,avelvalleconguayguay,6,6,292.0,2,3495287,Chacabuco,Metropolitana de Santiago,6-10,6-10,6-10
331967,puentealto,ladehesadelaviña,3,2,150.0,1,11647237,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
203878,puentealto,AvParquedelEste,3,2,90.0,0,11647221,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
105853,estacioncentral,EstaciónCentral,3,1,53.0,0,8516430,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
78456,lapintana,Observatorio/VioletaParra,3,2,100.0,1,10350952,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
872686,providencia,Providencia,4,5,240.0,3,7797313,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
136986,puentealto,Av.Eizaguirreag/lomasdelparque,3,3,90.0,0,7951552,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
286426,huechuraba,GuanacoNorte/SantaMartadeHuechuraba,5,3,149.0,1,9672218,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1063711,lascondes,Elremanso,4,5,280.0,0,10923649,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
177285,sanbernardo,AlfredoAcevedo,4,3,90.0,2,10417808,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
155666,sanbernardo,VillaCasasDelParque.,3,2,90.0,2,10911077,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
510585,lascondes,CuartoCentenario/Monroe,2,1,90.0,0,7432293,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
108344,maipu,SeVendeCasaenSectorElRosalenMaipu,3,2,,1,10925943,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
195014,maipu,NuevaSanMartínconAv.CuatroPoniente,3,2,101.0,3,7354084,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
248199,buin,TulioParraPérez,3,3,100.0,2,10047472,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
607202,lascondes,PaulHarris/CaminoElAlba,4,3,140.0,0,10637113,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1240996,lascondes,CaminosanAntonio230,5,4,300.0,0,6186893,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1728531,colina,Lasbrisasdechicureo,4,7,650.0,2,8354309,Chacabuco,Metropolitana de Santiago,6-10,1-5,1-5
261052,lacisterna,Lucerna,4,2,300.0,2,11293766,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
421052,penaflor,SantoToribio-ChacraSantaXimenaLasVertientesPeñaflor,4,3,215.0,12,11491221,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
704709,lobarnechea,ParquesurLoBarnechea,5,4,140.0,2,9986333,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
797783,lascondes,Roncesvalles/bellohorizonte,4,3,210.0,0,8896956,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
642659,lareina,PadreHurtado,5,3,163.0,4,7949993,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
159113,buin,-33.73374-70.720185,4,3,93.0,1,11319117,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
124533,loespejo,BelenconLincoln,3,1,70.0,0,9822813,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
93275,puentealto,LosToros-Avda.LasNievesOriente,3,1,54.0,1,6816422,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
87269,penalolen,Peñalolén,4,1,94.0,0,9149907,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
448319,penalolen,Comunidadecologicapeñalolen,4,3,210.0,0,7581952,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
323786,nunoa,Casa3PisosenexcelentesectordeÑuñoa,4,2,160.0,2,7061176,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
611634,nunoa,MetroVillaFrei//LoPlaza,4,3,198.0,0,4681192,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
143213,puentealto,Puentealto,4,3,103.0,2,8894533,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
478670,lobarnechea,LoBarnechea,3,3,170.0,1,8432504,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
684932,penaflor,YC56990AlcaldeLuisArayaCereceda/21deMayo,4,2,220.0,0,6584782,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
97136,puentealto,Alico,4,2,98.0,1,7107613,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
158157,maipu,Fresolano/FernandesConcha,4,2,135.0,2,8161726,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
576177,macul,Corral,5,2,198.0,4,8385520,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1236564,lareina,RebecaMatte2050,6,5,347.0,6,11643868,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
181717,pudahuel,LagunaAbascal,3,2,105.0,2,8772854,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
106814,quilicura,Quilicura,2,1,54.0,1,10919742,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
172478,maipu,LasNaciones/IgnacioGarcíaSilva,3,3,80.0,0,8842135,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
372299,colina,avenidacasadepiedra103,5,4,160.0,5,11643769,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
2171743,lobarnechea,Caminoturístico/caminolavilla,4,6,700.0,10,10047362,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
487534,nunoa,Juanmoya,4,3,146.0,2,9608015,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
236613,santiago,Avda.ManuelAntonioMatta-Coquimbo,4,2,80.0,1,10028416,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
531856,nunoa,DubledeAlmeyda/Irarrázabal,5,3,205.0,0,8723836,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1307478,lobarnechea,Av.LaDehesa/LosQueltehues,6,5,450.0,5,8724379,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
895290,colina,CondominioElAlgarrobal,4,5,364.0,2,6629236,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
412188,quintanormal,DoctorCarlosOttolenghi,4,4,160.0,4,10046524,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
398493,sanmiguel,OctavaAvenida,4,1,690.0,3,10927025,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
130760,lareina,Piuchen450,3,2,70.0,0,11642810,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
118306,buin,IvanCruzYC61806/BernardinoBravo,3,2,73.0,0,10608910,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
1134625,lobarnechea,ElCorregidor/GinoGirardi,4,3,220.0,0,10922442,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
180573,quilicura,Elpellín,3,3,88.0,2,10119405,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1240312,lobarnechea,CaminodelRemanso9300-9600,4,7,803.0,0,9154581,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
168120,maipu,PasajeMachitún,3,3,84.0,2,8627211,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1551245,lobarnechea,Casaenventadelujo,5,4,298.0,4,6334404,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
248199,lampa,AvenidaSanLuis301Casa152,3,3,101.0,2,7630938,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
509695,sanmiguel,RealAudiencia,4,2,167.0,3,8076651,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
975068,huechuraba,ElAlmendroPoniente,4,5,300.0,5,10065794,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
990581,lobarnechea,CaminoelPregonconHuinganal,3,3,180.0,3,10634161,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1994458,lascondes,Paisajismodegrancategoria-caminolasflores/muyenprecio---piedraroja,5,5,580.0,1,10647323,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
309806,puentealto,CaminoSantaRosadelPeral,3,3,120.0,5,10055561,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
435866,independencia,Av.Einstein/Sta.Laura,5,2,220.0,0,10629672,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
728518,sanmiguel,LlanoSubercaseaux/SotoAguilar,4,2,280.0,1,10345806,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
398448,laflorida,Altomacul,4,4,127.0,2,8329352,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1462603,lobarnechea,SantaBlanca//LosTrapenses//LasPataguas//LoBarnechea,5,7,650.0,6,10921426,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
616066,penalolen,ElAcueductoconParquePuyehue,6,5,230.0,4,9302868,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
85928,renca,CostaneraNorte,4,1,98.0,2,9819055,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
660387,laflorida,Casaenventa,4,3,200.0,1,9179288,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
